ID,URL,Price Selector,Discount Price Selector
111,https://saharkhizland.com/product/%D8%A2%D9%84%D9%88-%D8%A8%D8%AE%D8%A7%D8%B1%D8%A7-400-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
361,https://saharkhizland.com/product/%D8%A2%D9%84%D9%88-250-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
390,https://saharkhizland.com/product/%D9%BE%D9%88%D8%AF%D8%B1-%D9%84%DB%8C%D9%85%D9%88-100-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
391,https://saharkhizland.com/product/%D8%AE%D8%A7%DA%A9%D8%B4%DB%8C%D8%B1150%DA%AF%D8%B1%D9%85%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
392,https://saharkhizland.com/product/%D9%81%D9%84%D9%81%D9%84-%D8%B3%DB%8C%D8%A7%D9%87-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
393,https://saharkhizland.com/product/%D8%B2%DB%8C%D8%B1%D9%87-%D8%B3%DB%8C%D8%A7%D9%87-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
395,https://saharkhizland.com/product/%D8%A7%D8%AF%D9%88%DB%8C%D9%87-%D9%85%D8%B1%D8%BA-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
396,https://saharkhizland.com/product/%D8%AF%D8%A7%D8%B1%DA%86%DB%8C%D9%86-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
397,https://saharkhizland.com/product/%D8%A7%D8%AF%D9%88%DB%8C%D9%87-%DA%AF%D9%88%D8%B4%D8%AA100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
398,https://saharkhizland.com/product/%D9%81%D9%84%D9%81%D9%84-%D9%82%D8%B1%D9%85%D8%B2-100%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
